,Cycle,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,11,6.17975259094419,7.69339633633626,0.716761285979374,8.84571814246556,6.40978124624689,5.34722253820473,8.24806655978409,6.44091322868735,4.11749392280308,-0.409087367860593,1.20949314864629,3.61666749537653,-6.80049529823555,-0.728710501956812,2.43909345559769,6.47453385052359,-0.408534672642418,-2.96663538467783,4.68095291355257,4.76563667548726,2.20449632876444,3.40287618798175,2.96221362232518,16.1998770598757,3.25152663230347,2.48631920198295,-0.146236720353045,3.30424066281648,-0.354722566125929,-0.83286435582886,-1.54495463898184,6.69209453356325,-1.55233391661841,3.51912905096015
,12,3.96132632551871,-9.57542480404209,1.04286101200614,-4.21651152783761,1.57414177119881,4.41232524320731,1.6134128521262,-3.08645791064646,-2.98483573396061,-6.70110625333837,-3.77307036572165,-5.86273992966471,-14.6504913923209,-12.6042249130205,-4.15951285500068,-6.85860363347638,-4.58175194039268,-2.23216800814589,6.62739852746017,-10.6958400732665,-3.07364370280084,-3.59154098663566,-1.51832619670313,9.94293336370265,-3.84525592928367,-6.61968150715256,-0.651382377175651,-12.6843831149044,-3.82385124240318,-6.33457745891337,0.316675510878667,0.624246815867082,-1.44011594776111,-6.19680724918999
,13,0.630665153086738,2.95643945729171,-8.48697714632726,1.26565748096073,-4.02922698275052,2.77243336758329,-1.48189268308397,-5.08763275320689,-6.17786236720167,-3.7307480452655,-4.31958418925569,-6.5400151489448,-18.3641020371615,-10.1803718902065,-9.47466929984603,-3.27550928286018,-6.14672233009605,-14.7443061103804,3.28128629298863,-3.87397177465482,0.530949600188251,-6.75307249059824,-7.27978185719348,9.27937718885005,-0.590372943864168,-6.72366567001154,-10.6172791544932,-11.9682674766154,-6.26261560072271,-10.2550759086253,-5.77105736572139,-5.22920907455591,0.24377281548368,-3.58466784318625
,14,-5.88142136160513,-2.30225947845975,-5.68201267217228,-9.76724091278538,-7.17401184856681,-5.32304918179398,1.04133732794435,-3.51140784564177,-9.70989230916257,-6.95046495057068,-11.2284155513462,-5.38920306964883,-18.3030842494927,-15.4738576988721,-6.79332134604192,-5.37060515249505,-6.0013465488164,-13.1076534406548,-2.45504219466693,-5.8361790098088,-7.55192939989138,-7.36228040314109,-9.59593511872572,3.29179576617935,5.73037127114276,-4.50079536118938,-13.7710223642707,-10.8157334528651,-7.42330987918831,-7.77052173224547,-6.13677244935479,-5.51833552699372,3.70408439391667,-5.56063864662246
,15,4.17567316435998,3.2497215085441,-1.25837851198139,-0.272504742496494,0.520897191392578,0.930536712577123,1.47475661421049,9.41466742125158,-7.2973563089281,-4.46190156502053,-0.0414206085488331,2.33948772775238,-12.3224482315536,-12.1897666583172,2.39873400318265,1.25391723099165,-2.5541065792022,-10.4685353827972,8.36564554907636,3.46110489694456,-3.02332462774484,3.3668781535298,2.9499268903246,9.14007959666014,3.280807895625,1.98712637275548,-3.29963410892105,-8.63736194913417,-6.3229258046631,-11.0172035022506,-3.74065610164871,-3.74312785543589,7.20553910500348,10.9273912007066
,16,-1.61734011304361,-0.607187765489471,-9.34602281001662,-2.57832721539216,-10.0202100067372,-3.47596644189071,-4.18811157361051,0.439416510859701,-9.81013300750601,-7.22906919328398,-4.31371326773842,-7.24409255086721,-23.1165178869778,-20.1861309023561,-3.84288757651848,-6.13552386333868,-8.69996238739986,-16.543261112809,0.238880036137743,-3.81987351059433,-11.7320329013137,-6.59941505434199,-12.4958394430869,-0.8378328476756,1.8518980894587,-6.55253444915707,-15.9918837277446,-10.4762312578951,-14.1952063777117,-9.19533442414831,-7.28198647184217,-4.9198711670042,-0.466432047254784,3.27777554247677
,17,-1.75330527978076,-3.07873240702884,-3.85927705521954,-1.92211566746573,-11.9292082919028,-9.06006601783974,-5.63800471670129,-10.031338073697,-16.1846806361855,-14.1062992074412,-7.04288712387824,-14.4703237946524,-20.8472099850296,-24.87678341842,-9.74994355625222,-7.5359991333371,-7.05559787112179,-17.0646759909787,-1.94978314907348,-1.60096342516681,-12.9275350020243,-10.1283829554768,-17.3121101084598,-0.59280127812508,0.727798036064996,-3.83023493017936,-14.1373564876549,-18.7932930226043,-8.86315450100847,-10.6955346932809,-6.6899891480507,-4.21022009598073,-0.0449044519837116,5.40243956896302
,18,-2.70171303853476,1.78818927140492,-12.5335389023185,-7.74647628083767,-10.9423071111414,-11.2765265583621,-1.12906785387804,-5.20447848103231,-15.3633551072298,-14.5640348421657,-9.76770285032126,-6.63669174809638,-16.4977923572569,-17.7933590136327,-0.938941016481294,-5.73740216145779,-8.96128676809531,-17.5157949517625,-1.62223418233953,-0.364299096026116,-5.22858852492845,-2.46457940725941,-13.4188006561317,-2.38452810589479,0.394564842014915,-6.24616088156472,-13.8565749605914,-20.2692507114625,-9.48425776705972,-16.0340780455344,-15.1285955529038,-3.89543485515696,6.83670078588602,10.3721181543197
,19,2.32832061219688,-0.159368736226497,-4.89295022621445,-11.1550480324695,-15.036624055022,-8.23601199068526,2.03511920367782,-4.41999453375774,-20.0823698187569,-15.0530604945816,-3.61029219006286,-6.21132924805715,-21.8575357429654,-18.6850025650338,-4.99393484126631,-8.58540877661471,-9.63428234119328,-17.840838183819,-3.10219125798085,-1.39642992326117,-8.06972313644292,-4.07660617987949,-10.4376710949564,-5.12693977981962,-5.10899597503612,-1.54002005618077,-9.22862117284967,-22.1980614731719,-10.517769162675,-14.6436088849887,-11.6840973416456,-6.63332250385065,4.15259548861013,12.4043593311108
,20,-14.2014938872671,-4.58881045884209,-17.9580907967338,-12.6530951840614,-17.8909368507457,-12.0182705175548,-9.69659388431683,-11.8239339960419,-23.4705440255057,-22.8234110506282,-15.1874649629517,-18.4199672084133,-25.3463810394724,-23.9910902965121,-12.7277595511978,-17.1108747861772,-17.4298348153607,-23.3054483633632,-8.68298285491619,-9.038065427535,-12.2878125175284,-18.1768276784715,-21.8541988892339,-8.7598065755983,-3.42916394627991,-6.54782958841497,-17.9837602109174,-31.3420331218895,-16.1104416753733,-17.5084901713126,-15.3116766446556,-7.98739142475824,5.89045828321377,4.76141626778008
,21,-5.7419992681198,-6.27474330092446,-14.3431098356741,-6.93807846824893,-18.8833933603764,-15.2661947309743,-8.54719700691476,-12.1071163292099,-26.1537550334106,-16.2146533786745,-13.8961953987982,-12.0659099131553,-20.8069408083229,-23.9392479602147,-15.4571148998411,-17.1483541659845,-15.1470741669955,-20.2003441156294,-4.0504916586051,-10.3343420050323,-19.166477946028,-17.5693051402777,-28.2778170095098,-13.1232398124221,0.243188235719572,-3.23841456912669,-15.3960695326286,-24.4231503286082,-15.5409263018573,-11.4119677510735,-14.487095583363,-12.5165040274187,7.10944207708235,4.5411143457286
,22,-4.53433528480582,-5.02388209494256,-3.47608756007321,-6.89878772206521,-15.7678005503085,-12.4866509771582,-8.92986472464509,-5.99326408118031,-12.985716836617,-6.95388813881345,-16.149458970478,-11.8862562077411,-9.38378683963219,-14.2391689067108,-8.90911814594983,-12.7994881669902,-0.313355031099491,-13.9466669272888,-11.8635042437654,-2.19524312251724,-11.825033648739,-9.64234107582979,-13.7999081600083,-7.91879366878038,4.1179764417102,-5.53704577707595,-6.6483941145234,-26.4527270829076,-7.14272839373825,-11.2547663072291,-13.1959647496324,-12.7265260201639,12.0042395133041,11.5477296699601
,23,-11.0268215590249,-10.2107101865322,-8.08185686524121,-10.4281318534859,-20.1038478871651,-25.0073171789663,-11.8321069713611,-13.564404889069,-16.11803855573,-16.3767872091021,-14.6778232429861,-17.4093248277413,0.360071539356795,0.787514357498367,-13.8102212831527,-19.5056630057006,0.863928706563456,3.18418770017797,-15.0081167653007,-17.3279654526541,-21.2323787646719,-21.5169668954904,-20.3720171360719,-19.1481420067985,0.556538834773164,-13.8804305715048,-2.77563275710963,-17.8002341591173,-3.15681067309652,4.20154157585785,-22.7361192735953,-17.5602888616959,5.23903183551283,9.56401946089591
,24,-6.93667955620822,-11.4942203876981,2.57707296760509,1.59345414364361,-18.4968187754203,-18.2136758551396,-5.23065775893883,-10.997277743696,2.18125814927862,5.40335262069311,-7.32782187283465,-12.2694838141069,44.0143380879863,38.3905895284197,-11.5865037264102,-13.7347408096302,20.6977895365562,34.5297017602179,-7.73659765277989,-13.21155377369,-19.0299479427667,-16.1655844723937,-12.427616382618,-15.4932200789535,-5.80827444834449,-8.87855150785981,32.3132519162973,0.949177912945743,24.257892400532,27.6106208655383,-15.8400811943493,-15.3483806932036,-1.0408588021337,6.23687034367413
,25,-7.61312278070545,-9.64075797529495,25.4067182293447,17.4889629077788,-10.7030358274014,-16.9485721548308,-1.51382615789043,-5.058638659385,36.34539791721,25.532565801991,2.49889928010998,-0.57479504550156,118.353484903834,120.972730913812,0.927649039506832,1.18238855935306,59.8286786461695,101.240429892767,-21.3527991433093,-9.82337314868983,-7.35237009214325,-9.67608250591275,0.283842628718958,-12.5549590379615,-2.00272712451442,-13.0739968057669,75.9556201380201,41.0064936665458,74.193380526478,78.2197335597411,-9.7524879542043,-18.6652108142089,-0.397189378979419,11.3597099729031
,26,-5.44291657913072,-8.13775436483593,61.1936382106232,53.3504411346094,3.5661682017053,-0.399507855970114,16.8430432970245,21.122754543645,105.478396089926,86.9561619023962,22.7466235080929,26.4964634026792,264.544877974789,275.760075326997,22.8350940372156,29.34532832062,141.542577038525,233.333251589549,-9.67813735623713,-6.6537088085679,6.52608174373927,2.17019840497233,37.6670002959227,12.1250523390627,-1.1620931190555,-14.9895620596499,186.611483181088,131.273909163654,182.581031485509,180.393665800443,4.47922231921348,-8.99741048313626,6.33838693181588,4.77075491802407
,27,2.59772813340714,2.56398129641912,139.194567058085,137.554937453384,35.6208872308616,35.8300267400728,49.8677278376581,60.5933087910134,248.295628176001,206.378652632057,78.9134955680183,82.8215265269291,534.627118841048,563.947619728575,73.3258734213387,79.7273821015106,285.682971571912,478.904249354991,-3.21449830771508,7.54336949158642,36.7568453563827,32.1708537396153,108.658478700969,48.5928693225478,-2.31494651391677,-4.24655670351331,391.190662308172,281.064106078002,368.006483802706,363.454370371743,34.3011293946547,4.27841451245331,12.0712511407301,9.6699474287625
,28,10.3780628845316,11.4801449121733,289.166276611842,282.156530909234,101.745587525755,89.8905558555343,127.445172533658,126.521093464596,542.145570577874,436.910230446044,175.684634756625,188.258411208485,1098.5414435197,1164.44044771988,166.102198266793,180.153341578904,600.109326892729,996.609985805499,-2.22286075641387,20.2011104791773,80.0200867112444,80.1991371788172,239.766090359954,122.591641500425,2.49216754402823,-2.20899505314628,804.263523797196,610.605245298691,771.131840635982,768.925017656927,89.8572856004394,22.9364835627403,2.35385833083456,-3.72195409472351
,29,52.974527775872,54.8283525181896,556.347111899619,556.867850873583,227.748983349023,208.75930672106,264.966855001955,264.122501906718,1037.08716594402,838.475206762803,374.228601982295,388.486043950877,2020.31680497166,2145.35984601924,351.568017077836,377.306102703838,1120.5829046795,1835.66084166017,24.9084651164012,69.6098853577787,206.080606366588,198.283639220897,504.286072112519,275.653873510081,27.4924721971101,27.6097172671398,1502.15077800694,1179.63345988358,1434.87547426949,1416.81608019392,194.02209900679,88.3745040561244,4.45509084717833,13.1533752669566
,30,123.1283725566,113.758433693156,1137.10810313597,1140.38580055982,509.686217464571,458.960995854388,564.838738278783,558.10415202313,2070.86554536256,1684.74089299503,778.685298671985,803.871350281923,3847.54951288048,4095.87588462298,741.038575658552,797.292172689514,2192.29322595068,3553.14680788501,70.2328274834736,166.797364051521,429.809025512897,420.769114122372,1040.79107679751,595.864911553679,52.6493505690505,70.942252919428,2901.0540322086,2337.47816439391,2792.87937789344,2754.77196240171,424.878144726679,206.592122334654,8.27371121948818,0.2948172548613
,31,264.937930528881,241.369481228537,2130.47679111835,2132.92127070964,1018.86345876231,906.540386447424,1098.61797039735,1088.92504933183,3736.06247053565,3105.61860157329,1498.19699625155,1554.085379052,6535.19832820545,6930.81921874854,1432.82099500812,1541.22254977713,3840.33898464715,6136.50290473251,181.074822174396,350.699703350148,849.589787606364,832.902792463238,2008.18511988585,1167.41979906362,117.4002699395,164.143965065859,5069.36685948423,4198.23472134496,4862.84409672802,4770.52568582463,846.931486360306,431.585880278086,-4.98288864046208,-4.94603722040665
,32,536.505897796422,493.81104431625,3828.41320771396,3827.36953907842,1959.56477337714,1751.06043054663,2086.6682664596,2069.27100640288,6297.24839927871,5406.65647038106,2800.72333503503,2884.54129738941,10043.0515697027,10618.3922053398,2699.38757497257,2882.99918274583,6197.04304383556,9696.30272789801,384.134342410581,705.031124077796,1653.19931485352,1609.28539533903,3692.71702132496,2226.92086672476,239.143915564968,344.854856311938,8094.47975272992,6990.06935228368,7784.31335301962,7554.34748131199,1629.90805477676,869.390788049223,-2.91692311938277,-2.61057149063618
,33,1058.90909851278,983.686942149849,6354.84039464173,6398.21585742366,3623.64471783137,3254.68482049012,3794.83718550395,3768.45955581942,9561.97894091867,8623.56291661908,4970.18406772824,5070.2502948344,13352.2040040178,14056.8507190934,4834.72626570443,5130.39685628589,8916.58826208943,13317.9992375672,783.628276172529,1398.29529146661,3096.7571967275,3035.54490078238,6396.65797823784,4039.66434078052,487.644858336881,708.286100383609,11291.3225358053,10446.9224065403,10845.0537493645,10395.5961838138,3024.10182145606,1680.67441610194,-6.44363933097884,1.1306179294952
,34,1936.66374085241,1805.0212962768,9220.46200690238,9298.34417390491,6021.48399716886,5444.4189834854,6183.92097892132,6175.0887392347,12390.8235154449,11838.1364552185,7843.07833189996,7906.17472734488,16145.8536713264,16946.4426354426,7737.47712420317,8116.20883515233,11009.5685371486,16438.2682735117,1471.97923423599,2533.95113402794,5258.08879798027,5176.45879589412,9750.50310988179,6582.49933228938,918.279097569713,1323.71700078283,14060.5977633003,13302.9592697572,13490.7176531397,12830.7626603988,5104.63477409161,2994.64949636081,5.12668021859918,-3.60927990245546
,35,3465.68776112618,3252.68173820286,11940.6294592808,12064.7582901248,9333.95170324413,8529.17839416483,9334.89942545933,9351.42588414477,14860.3588914432,14742.4886405909,11276.7624470361,11154.4552398734,18206.5417143182,19068.290613823,11301.5452542601,11724.8656769118,12769.1680267484,18822.5254117241,2738.85578886119,4496.06248652348,8389.02513489622,8365.49080510589,13275.1247669223,9822.06506215718,1705.59674604556,2469.91518591953,16199.6040221545,15755.4037621817,15523.6056074186,14679.5542870047,8063.25877083319,5138.30372349301,-1.17910090187434,-1.36097464884733
,36,5956.32078134955,5692.1806034386,14200.9194174497,14373.6363089537,12816.3229848939,11878.0439478694,12380.5446369217,12471.9114396191,16736.7143573793,17054.51230935,14327.9294073848,14014.2723250164,19675.7661409146,20567.9060326204,14470.9813481532,14910.1524127297,14045.6061578998,20546.2590352164,5074.87078373842,7697.76571690871,11967.4348920335,12067.7355952572,16274.8378645497,12855.4516707984,3122.7673068838,4519.68078126206,17742.4097752394,17576.2208705114,16984.2157942699,16001.7483246851,11357.5260078234,8299.65234993774,-9.00306373098556,-9.13611839214263
,37,8748.74343746586,8533.96103006177,15872.7849802072,16081.1108709214,15772.81412738,14744.9633107828,14886.6724094916,15057.456578932,18025.6009963211,18697.3658821127,16805.4197595568,16302.9058186647,20651.8977419641,21559.5730589212,17048.6988801987,17486.0786005008,14891.3643447466,21700.3108025474,8163.37854816669,11290.2962045755,15102.3528905298,15352.5350553816,18557.5020977457,15364.4646904695,5033.39282973681,7272.18533745846,18784.0359202524,18820.3910897987,17962.6197130068,16884.7623185967,14203.6716534887,11269.6477875286,1.01281870746152,-5.98996030151557
,38,11509.3653056431,11494.5999178204,16963.4472691032,17193.981428627,17913.8744512326,16838.5228171716,16613.2097237991,16853.270662222,18852.5313485985,19765.1028946576,18526.0269444196,17863.5370600264,21268.6990511597,22172.3045022532,18787.3400499629,19210.120132894,15417.6385540026,22420.1494089467,12152.2553176828,14593.3417058108,17480.1506146933,17879.1610767248,20047.122570214,17098.5908005268,7510.33103849584,10707.1184080529,19435.8402774715,19605.2138335797,18566.2341330458,17420.4081501839,16309.5258695343,13842.7395451446,0.735998947004191,-5.9555906266587
,39,13770.1976084766,13962.2145777907,17679.0695368566,17919.9790712791,19418.2793846663,18311.9639283853,17780.9377291989,18056.9943247445,19357.8142704519,20436.9071398426,19681.9667784571,18909.2019405136,21612.1261299413,22511.5469692212,19934.2980739054,20357.662305389,15720.9526761913,22838.5967030785,15670.759064812,17325.730409738,19176.4832102035,19697.7857936201,21003.9963768774,18258.5376190456,9525.77321457779,13741.4303386086,19819.8107631668,20074.274474669,18910.1840057219,17728.8717593154,17778.0032303472,15800.6135587133,0.780571503941246,-0.28988894489521
,40,15531.2403459663,15936.8050099728,18148.1986846692,18402.9711583481,20455.7134805898,19329.8983000324,18563.366137012,18854.4825208109,19674.2830718585,20880.6978109737,20464.3987150585,19622.6206242357,21793.7591592834,22689.7757041003,20686.6594777101,21114.695560091,15905.6179867538,23082.2894998346,18718.8897895541,19408.5552141765,20368.5020497472,20973.7890878653,21620.2638227541,19029.7041697091,11370.9725380844,16375.1211291254,20048.7866488673,20352.7402116008,19094.3068600041,17894.8188440278,18779.697214418,17210.2169048586,-4.65554079561753,-0.627742683961515
